time,text,language,scam_type,lure_principles,named_entity,url_shortener,exact_key,scam_score,predicted_scam
"Sun, Nov 27 at 4:44 AM","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address, please update it timely.",English,delivery,time/urgency,,,4f3e6c03b69c0c0c,0.6440538938571478,1
"Tue, Aug 15 at 2:32 PM","Hello, I'm <NAMED_ENTITY> from OPN Architects Inc, We found your contact on Indeed employment resume. We need a virtual Data clerk employees/ Personal Assistant Services with pay of $750 <DATE_TIME>. For more details click the link below to read and apply:",English,others,"authority,distraction,need and greed",opn architects inc,,03e45e417af557e3,0.6877047888427885,1
Today 9:38 AM,Netflix: Please update your membership with us to continue watching.,English,others,"authority,time/urgency",Netflix,,e188f90e8929d454,0.5781025386793464,1
"Sun, Apr 10 at 3:36 PM","Hello there! We're conducting a public opinion survey about issues that concern the residents of <LOCATION>. <URL> Not interested? You may Opt-Out by replying ""STOP"".",English,others,"authority,distraction",,,0073ba263ce61ccf,0.18022458379829576,0
Today 6:12 PM,Alert Notification - #H600Q FRM : IRS Government MSG : You will receive a refund of $976.0 We will charge this amount to those of you who have submitted the documents we require for these steps to claim your assignment you and.,English,government,"authority,need and greed",IRS,,2a07d681fde8d385,0.7288480014288848,1
"Mon, Dec 19 at 3:45 PM",We have detected an issue with your recent shipment; invalid shipping information. Access <URL> to update your shipping address.,English,delivery,"authority,time/urgency",USPS,,4e29f87b9245f013,0.6162146024285101,1
9:18,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help <NRP> taxpayers understand and meet their tax obligations and to provide them with the highest.",English,government,"authority,time/urgency",IRS,,1bec6fbf924256bb,0.6479169013372786,1
"Saturday, January 13",IRS FRAUD: As an increased security and fraud protection your IRS account has been put on hold as we noticed a few unusual transactions. Verify now at <URL> with idme to prevent permanent account closure,English,government,"authority,time/urgency",IRS,,7c966b7663ec9f4c,0.7318958009887506,1
2:05 PM,USPS - We regret to inform you that we are unable to deliver your package due to a missing address. Update address: <URL>,English,delivery,"authority,time/urgency",USPS,,3ae45ec30af2de44,0.47625331799192433,0
"Sat, Mar 11 at 11:43 AM","(We have trouble with your billing information, Please Update <URL> ~) 25LZ",English,banking,"authority,need and greed,time/urgency",,,9f91618baa8e6abd,0.6459809941931041,1
"Sun, Jan 22 at 6:21 PM",Important Message from <URL> Card 0185 Did you or someone you authorized attempt this charge? GOOGLE*TEMPORARY HOLD $0.00 <DATE_TIME> Reply Yes or No Reply immediately,English,banking,"authority,time/urgency",card.com,,94443f6b5b1c15e0,0.6468412579585177,1
"Thu, Sep 7, 15:08",CharlesSchwab\krg7k.sq3:Your account has been locked due to unusual <URL>sit <URL> to,English,banking,"authority,time/urgency",charles schwab,,743ac37a4eff508b,0.8063291771883073,1
7:50,"[Delivery failed, addressee unknown] Your item has been delivered to the transit warehouse. But you are not at the shipping address or you don't have a safe place to store it temporarily. Please click this link to view",English,delivery,"authority,distraction,time/urgency",,,d20c9af8fc9f6340,0.6164418376763763,1
10:07 AM,"Dear customer, Bank of America is closing your bank account. Please confirm your PIN at <URL> to keep your account activated.",English,banking,"authority,time/urgency",Bank of America,,4cb0b122ed9ee787,0.8221578096205551,1
"Monday, May 1 • 10:47 AM",Congratulations!!!,English,others,,,tinyurl.com,477eb1d359cf8a84,0.33678299769238945,0
"Sun, Nov 6, 2:36 PM","TIMESENSITIVENOTICE: Exposed to UnsafeWater? If you or someone you love were stationed, worked, or lived for <DATE_TIME> at Marine Corps Base CAMPIeJEUNE prior to 1988, you may be entitled to significantCOMPENSATION. Get your noCOST-Consultation by calling: <PHONE_NUMBER>",English,others,"authority,need and greed,time/urgency",marine corps base camp lejeune,,910cb00780394f93,0.4634565976843722,0
Today 7:45 PM,"IR-2018-616, <DATE_TIME> taxpayers, at risk for having too little tax withheld from their pay, can avoid a surprise <DATE_TIME> tax bill by quickly updating the withholding from they give to their employer, according to the IRS. Please get your tax return Transcript",English,government,"authority,time/urgency",IRS,,8e18a3cb068af3c9,0.4045524586258749,0
12:40 PM,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within <DATE_TIME>. (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The <LOCATION> Postal team wishes you a wonderful day",English,delivery,"authority,time/urgency",USPS,,9189bfe3427ef690,0.5829856967025768,1
12:19 AM,"Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account : <URL>:<EMAIL_ADDRESS><URL> Regards, Netflix Pte. Ltd.",English,others,"authority,time/urgency",Netflix,,523285583e7ac70c,0.8048980802570099,1
"Monday, May 8, 2023 4:55 PM","(BankOfAmerica: $288.12 Debit Charge @ AHOLD/<LOCATION>,CO on <DATE_TIME> on HOLD. Reply Y If YES. No? Use: <PHONE_NUMBER> To Request Help.) Quote Ref#<US_DRIVER_LICENSE>",English,banking,"authority,time/urgency",bankofamerica,,eb1400018ea18da0,0.4924423029088181,0
"Sunday, August 21, 2022  8:37 PM",make sure to pick up what they have at Cost co because they hardly ever give away 60$. So you have to get it when you can.,English,others,"need and greed,time/urgency",costco,,f285973a157a15e2,0.10892884609809943,0
"Sun, Jun 11, 12:17 PM",This is CJ with POR. Please take a moment to complete this survey about politics in <LOCATION>: <URL>,English,others,,por,,194eefeb62b127ff,0.32302337776355655,0
Yesterday 4:38 PM,Your AMAZON account is temporarily restricted. Please confirm to restore access :// <URL> Reply STOP to opt-out,English,others,"authority,time/urgency",Amazon,,be274ef9f782527f,0.9214386794702958,1
"Sat, Feb 25 at 12:44 AM","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <NAMED_ENTITY>--p1ai/authcus/ Please take action on your account within <DATE_TIME> to avoid permanent suspension. Regards, Amazon Service",English,others,"authority,time/urgency",Amazon,,70b3eca94703b821,0.9292602587515194,1
"Saturday, November 5, 2022 20:40","T-MOB: Here is a gift to show ""thank you"" for your outstanding payment history. Congrats! <US_DRIVER_LICENSE>.c0m/OwWSP7qcg6",English,telecom,"authority,need and greed",T-Mobile,,c60b4d111024e862,0.4780151658597512,0
Today 9:08 AM,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. (Please reply <NAMED_ENTITY>, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",English,delivery,"authority,distraction,time/urgency",USPS,,52f1587271e20263,0.5604088680967921,1
"Thu, Aug 18, 5:09 PM",Free FedEx alert: Signature req'd for package delivery <DATE_TIME>. For options <URL> and select Manage Delivery. Reply STOP to stop msgs.,English,delivery,"authority,time/urgency",fedex,,44539b18cb56788c,0.8231092537790305,1
"Fri, Aug 25 at 3:16 AM","[U.S.P.S] Your package has been put on hold due to an address issue, please update a valid and correct shipping address.",English,delivery,"authority,time/urgency",USPS,,b7ab0bb987dcd680,0.7457152181295902,1
"Friday, September 30, 2022 · 6:32 PM","WELLSFARGO: Your <NAMED_ENTITY> pay of $1250 to <EMAIL_ADDRESS> is on Hold , Visit <URL> to Confirm or Cancel",English,banking,"authority,time/urgency",wells fargo,,e96cce5841a0c896,0.6608182493333675,1
04/19/2023 9:23 PM,i'm really sorry if i'm wasting ur time i just want to ask u for a small help if u don't mind i need this free xbox game pass code from discord gifts if u don't need it 💕,English,others,"kindness,need and greed",discord,,d7e7f3afab62c960,0.20889054698279494,0
"10:19 AM, Thursday, August 25",<URL>: Will you take a 2-question survey about the elections <DATE_TIME>? Your answers will inform the way we talk to other voters. Reply Y.,English,others,distraction,vote.org,,b6027e7ab928202d,0.18271687601532594,0
"Wednesday, November 15 7:09 AM",Tell FHUSD about your visit by answering a quick survey: <URL> Text STOP to opt out of surveys.,English,others,,,,5fedab5340a96778,0.7025818402321512,1
"Oct 1, 2020 at 7:55 AM","<NAMED_ENTITY>, urgent notice about the USPS package 2D76A4 from <DATE_TIME>. Click:",English,delivery,"authority,time/urgency",USPS,,b95d561f17ee339d,0.3365694091640646,0
06:27,WIDGET FINANCIAL: $477.80 Was Charged On Your Card Via <URL>RT. On <DATE_TIME>. If You Dont Recognize Visit <URL> To Verify Access.,English,banking,"authority,time/urgency",widget financial,,702ac35fa11722f6,0.5387059754110771,1
"Sat, Aug 26 at 9:07 AM",'47: It's National Dog Day! 10% of dog hat sales support Sweet Paws Rescue. Now with more breeds. Find your dog <DATE_TIME>,English,others,need and greed,sweet paws rescue,,83985419e589a736,0.4054695793604712,0
"Tue, Mar 14 at 2:15 AM","Your Membership is on hold. To using your account as normally, you need to update some trouble with your current billing information. Click link bellow to update your account : <URL> Regards, Netflix Pte. Ltd.",English,others,"authority,need and greed,time/urgency",Netflix,,3782b50eb2abc9c3,0.8208045758432211,1
Today 9:29 AM,(-) BROADVIEWFCU- A payment of $850 was declined on your card. if you did not perform this click <NAMED_ENTITY> to <LOCATION>,English,banking,"authority,time/urgency",broadviewfcu,,4530c94162b04b0d,0.5471579426529373,1
"Sat, 11 at 7:40 PM",<URL> We temporarily placed your Amazon account suspended. To restore follow instruction below. <URL> Please complete recovery within <DATE_TIME> otherwise Amazon account permanently suspended. We are sorry for any inconvenience this may have caused. Thank you for your attention.,English,others,"authority,time/urgency",Amazon,,67f8b6a08522caaf,0.6628116246089722,1
Today 12:31 PM,"Hello dear user, The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within <DATE_TIME>. <URL> (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The <LOCATION> Postal team wishes you a wonderful day",English,delivery,"authority,time/urgency",USPS,,8711957f45369025,0.5942146975706116,1
"Thursday, Nov 16 • 2:00 PM",The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within <DATE_TIME>.,English,delivery,"authority,time/urgency",USPS,,ad68ddfd525fe49c,0.5783779033597435,1
"Wednesday, January 17, 12:29 PM","IRS: Your account is missing some info that we need to comply with financial regulations , login at <URL> With idme to keep your account activated The mission of the IRS is to help <NRP> taxpayers understand and meet their tax obligations and to provide th",English,government,"authority,time/urgency",IRS,,e24eecfeb0eba5eb,0.4241951671526193,0
"Tue, Jun 21 at 8:31 PM",CA SERVICE DEPT [EDD]: Your EDD Card Has Been Temporarily Suspended. To Prevent Account Closure Please visit: <URL> Reply STOP To Opt-Out.,English,government,"authority,time/urgency",ca service dept edd,,919321921fd64331,0.9707163261097715,1
"Oct 1, 2021 at 9:50 PM","We appologize for the tempary phone outage <DATE_TIME>. You were one of the 25,000 affected clients. In return we are providing you with a $100 FREE GIFT! Please take this brief <DATE_TIME> survey about Tmobile and we'll offer you a $100 free item.",English,telecom,"authority,need and greed",T-Mobile,,a2e52e1ad05f17d1,0.4233020499786026,0
2:32,IRS: After the last annual calculation of your fiscal activity we have determined that you are eligible for tax refund under section 501(c) (17) of the Internal Revenue Code. Please submit the Tax Refund Request Form at : <URL> and allow us <DATE_TIME> to process it. Internal Revenue Service United States Department of the Treasury. TAXID12-<US_PASSPORT>,English,government,"authority,need and greed,time/urgency",internal revenue service,,1f42250b63e64996,0.5311382872964898,1
"Thu, Aug 24 at 5:38 PM","AM/AZON#<US_DRIVER_LICENSE> YOUR AM/AZON has been'locked',fix your-bills detailLs-now! //_<URL>",English,others,"authority,time/urgency",Amazon,,ba746d54d8102b74,0.7187241697729648,1
"Fri, Sep 30 at 9:55 AM","<NAMED_ENTITY>: We've placed a hold on your debit/atm card due to some unusual activity, To recover Visit <URL> and verify your identity",English,banking,"authority,time/urgency",Bank of America,,c8c0dfd0ea8d774b,0.7231758115883138,1
12:41 AM,"IR-2018-<DATE_TIME>, <DATE_TIME>, The system detec",English,government,authority,,,388a762077819358,0.12823614174520437,0
